,Date,Hour,Market Demand,Ontario Demand
5371,2020-08-11,20,21491,20276
5372,2020-08-11,21,20957,19330
5373,2020-08-11,22,19283,17686
5374,2020-08-11,23,18015,16032
5375,2020-08-11,24,16796,14905
5376,2020-08-12,1,16007,14001
5377,2020-08-12,2,15533,13385
5378,2020-08-12,3,15232,13053
5379,2020-08-12,4,15023,12882
5380,2020-08-12,5,15095,13005
5381,2020-08-12,6,15848,13709
5382,2020-08-12,7,16593,14608
5383,2020-08-12,8,17954,15847
5384,2020-08-12,9,18607,16669
5385,2020-08-12,10,19260,17532
5386,2020-08-12,11,19923,18331
5387,2020-08-12,12,20535,18991
5388,2020-08-12,13,21313,19355
5389,2020-08-12,14,21914,19903
5390,2020-08-12,15,21897,20384
5391,2020-08-12,16,22895,21345
5392,2020-08-12,17,23425,21913
5393,2020-08-12,18,23459,22078
5394,2020-08-12,19,22866,21783
5395,2020-08-12,20,21944,20770
5396,2020-08-12,21,21649,20177
5397,2020-08-12,22,20117,18760
5398,2020-08-12,23,18629,17083
5399,2020-08-12,24,17735,15764
5400,2020-08-13,1,16183,14716
5401,2020-08-13,2,15669,13966
5402,2020-08-13,3,15348,13548
5403,2020-08-13,4,15581,13503
5404,2020-08-13,5,15894,13730
5405,2020-08-13,6,16460,14332
5406,2020-08-13,7,16760,15244
5407,2020-08-13,8,17934,16496
5408,2020-08-13,9,18923,17538
5409,2020-08-13,10,20139,18602
5410,2020-08-13,11,20529,19311
5411,2020-08-13,12,21168,20027
5412,2020-08-13,13,21800,20602
5413,2020-08-13,14,22234,21121
5414,2020-08-13,15,22959,21415
5415,2020-08-13,16,22717,21867
5416,2020-08-13,17,23139,22323
5417,2020-08-13,18,22626,22058
5418,2020-08-13,19,22693,21635
5419,2020-08-13,20,22234,20793
5420,2020-08-13,21,21870,20268
5421,2020-08-13,22,20474,18823
5422,2020-08-13,23,18839,17098
5423,2020-08-13,24,17916,15748
5424,2020-08-14,1,16983,14719
5425,2020-08-14,2,16111,13935
5426,2020-08-14,3,15842,13521
5427,2020-08-14,4,16261,13359
5428,2020-08-14,5,16078,13611
5429,2020-08-14,6,16517,14226
5430,2020-08-14,7,17302,15281
5431,2020-08-14,8,18590,16737
5432,2020-08-14,9,19663,17839
5433,2020-08-14,10,20215,18458
5434,2020-08-14,11,20593,19083
5435,2020-08-14,12,20958,19465
5436,2020-08-14,13,21448,19953
5437,2020-08-14,14,22011,20211
5438,2020-08-14,15,22274,20404
5439,2020-08-14,16,22336,20623
5440,2020-08-14,17,22648,21155
5441,2020-08-14,18,22774,21265
5442,2020-08-14,19,22350,20746
5443,2020-08-14,20,21473,19780
5444,2020-08-14,21,20622,18826
5445,2020-08-14,22,19176,17683
5446,2020-08-14,23,18097,16308
5447,2020-08-14,24,16901,14919
5448,2020-08-15,1,16240,14000
5449,2020-08-15,2,15685,13311
5450,2020-08-15,3,15989,13066
5451,2020-08-15,4,15806,12820
5452,2020-08-15,5,15793,12791
5453,2020-08-15,6,15190,12854
5454,2020-08-15,7,15587,13358
5455,2020-08-15,8,15986,14343
5456,2020-08-15,9,16991,15379
5457,2020-08-15,10,17844,16300
5458,2020-08-15,11,18810,17276
5459,2020-08-15,12,19434,18038
5460,2020-08-15,13,19944,18529
5461,2020-08-15,14,20316,18908
5462,2020-08-15,15,20677,19391
5463,2020-08-15,16,21182,19668
5464,2020-08-15,17,21033,20055
5465,2020-08-15,18,20740,20043
5466,2020-08-15,19,20029,19364
5467,2020-08-15,20,19749,18891
5468,2020-08-15,21,19191,18399
5469,2020-08-15,22,18165,17324
5470,2020-08-15,23,16974,16118
5471,2020-08-15,24,16654,15063
5472,2020-08-16,1,16023,14128
5473,2020-08-16,2,15520,13612
5474,2020-08-16,3,15159,13188
5475,2020-08-16,4,15111,12985
5476,2020-08-16,5,14724,12638
5477,2020-08-16,6,14561,12612
5478,2020-08-16,7,14706,12923
5479,2020-08-16,8,15479,13829
5480,2020-08-16,9,16157,14830
5481,2020-08-16,10,17155,15912
5482,2020-08-16,11,17532,16286
5483,2020-08-16,12,17968,16570
5484,2020-08-16,13,17717,16464
5485,2020-08-16,14,17826,16488
5486,2020-08-16,15,18118,16750
5487,2020-08-16,16,18550,17166
5488,2020-08-16,17,19392,18051
5489,2020-08-16,18,19528,18221
5490,2020-08-16,19,19112,17850
5491,2020-08-16,20,18684,17426
5492,2020-08-16,21,18489,17168
5493,2020-08-16,22,17270,16031
5494,2020-08-16,23,16319,15043
5495,2020-08-16,24,15362,13968
5496,2020-08-17,1,14665,13382
5497,2020-08-17,2,14161,12955
5498,2020-08-17,3,13924,12541
5499,2020-08-17,4,13821,12499
5500,2020-08-17,5,14370,12897
5501,2020-08-17,6,14941,13480
5502,2020-08-17,7,15375,14154
5503,2020-08-17,8,16165,15188
5504,2020-08-17,9,17478,16258
5505,2020-08-17,10,18226,17029
5506,2020-08-17,11,18709,17386
5507,2020-08-17,12,19209,18054
5508,2020-08-17,13,19680,18379
5509,2020-08-17,14,19755,18389
5510,2020-08-17,15,19252,17760
5511,2020-08-17,16,19881,18124
5512,2020-08-17,17,20126,18509
5513,2020-08-17,18,20166,18566
5514,2020-08-17,19,19526,18015
5515,2020-08-17,20,19078,17648
5516,2020-08-17,21,18530,17251
5517,2020-08-17,22,17534,16067
5518,2020-08-17,23,15700,14749
5519,2020-08-17,24,15090,13744
5520,2020-08-18,1,14631,13140
5521,2020-08-18,2,13884,12570
5522,2020-08-18,3,13762,12167
5523,2020-08-18,4,14244,12312
5524,2020-08-18,5,14378,12581
5525,2020-08-18,6,14975,13070
5526,2020-08-18,7,15496,14015
5527,2020-08-18,8,16354,14881
5528,2020-08-18,9,16842,15388
5529,2020-08-18,10,17170,15721
5530,2020-08-18,11,17458,16103
5531,2020-08-18,12,17971,16586
5532,2020-08-18,13,18200,16807
5533,2020-08-18,14,18333,16803
5534,2020-08-18,15,18508,16905
5535,2020-08-18,16,19034,17141
5536,2020-08-18,17,19634,17609
5537,2020-08-18,18,19497,17561
5538,2020-08-18,19,19295,17307
5539,2020-08-18,20,18942,16826
5540,2020-08-18,21,17887,16265
5541,2020-08-18,22,16646,15181
5542,2020-08-18,23,15442,14005
5543,2020-08-18,24,14608,13035
5544,2020-08-19,1,14530,12578
5545,2020-08-19,2,14054,12180
5546,2020-08-19,3,13722,11795
5547,2020-08-19,4,13881,11847
5548,2020-08-19,5,14036,12150
5549,2020-08-19,6,14828,12979
5550,2020-08-19,7,15137,13798
5551,2020-08-19,8,15679,14553
5552,2020-08-19,9,16035,14796
5553,2020-08-19,10,16292,14957
5554,2020-08-19,11,16690,15381
5555,2020-08-19,12,16667,15613
5556,2020-08-19,13,16968,15774
5557,2020-08-19,14,17323,15964
5558,2020-08-19,15,17551,16001
5559,2020-08-19,16,18122,16491
5560,2020-08-19,17,18755,17114
5561,2020-08-19,18,18512,17275
5562,2020-08-19,19,18568,17038
5563,2020-08-19,20,18102,16759
5564,2020-08-19,21,17711,16273
5565,2020-08-19,22,16620,15127
5566,2020-08-19,23,15462,13986
5567,2020-08-19,24,14560,13093
5568,2020-08-20,1,14143,12533
5569,2020-08-20,2,14003,12092
5570,2020-08-20,3,13878,11856
5571,2020-08-20,4,13942,11831
5572,2020-08-20,5,13983,12067
5573,2020-08-20,6,14044,12749
5574,2020-08-20,7,14927,13712
5575,2020-08-20,8,15792,14344
5576,2020-08-20,9,16293,15018
5577,2020-08-20,10,16570,15347
5578,2020-08-20,11,16816,15696
5579,2020-08-20,12,17111,16143
5580,2020-08-20,13,17562,16499
5581,2020-08-20,14,17790,16712
5582,2020-08-20,15,18454,17054
5583,2020-08-20,16,19198,17774
5584,2020-08-20,17,19840,18354
5585,2020-08-20,18,19864,18444
5586,2020-08-20,19,19672,18130
5587,2020-08-20,20,18921,17628
5588,2020-08-20,21,18284,16995
5589,2020-08-20,22,17523,15962
5590,2020-08-20,23,16106,14726
5591,2020-08-20,24,15609,13745
5592,2020-08-21,1,14933,13029
5593,2020-08-21,2,14544,12557
5594,2020-08-21,3,14615,12299
5595,2020-08-21,4,14929,12390
5596,2020-08-21,5,14797,12697
5597,2020-08-21,6,15167,13544
5598,2020-08-21,7,15298,14475
5599,2020-08-21,8,16301,15405
5600,2020-08-21,9,17234,15984
5601,2020-08-21,10,17821,16654
5602,2020-08-21,11,18670,17377
5603,2020-08-21,12,19288,17989
5604,2020-08-21,13,19861,18524
5605,2020-08-21,14,20196,18973
5606,2020-08-21,15,20431,19098
5607,2020-08-21,16,21284,19829
5608,2020-08-21,17,21880,20389
5609,2020-08-21,18,21613,20308
5610,2020-08-21,19,21193,19875
5611,2020-08-21,20,20734,19444
5612,2020-08-21,21,20300,18881
5613,2020-08-21,22,19082,17556
5614,2020-08-21,23,17584,16207
5615,2020-08-21,24,16173,14988
5616,2020-08-22,1,15025,14006
5617,2020-08-22,2,14739,13384
5618,2020-08-22,3,14482,12924
5619,2020-08-22,4,14361,12744
5620,2020-08-22,5,14511,12895
5621,2020-08-22,6,14402,13037
5622,2020-08-22,7,14467,13498
5623,2020-08-22,8,15244,14291
5624,2020-08-22,9,16444,15306
5625,2020-08-22,10,17655,16379
5626,2020-08-22,11,18942,17464
5627,2020-08-22,12,19833,18222
5628,2020-08-22,13,20306,18735
5629,2020-08-22,14,20537,19075
5630,2020-08-22,15,20893,19364
5631,2020-08-22,16,21344,19826
5632,2020-08-22,17,21841,20327
5633,2020-08-22,18,21850,20554
5634,2020-08-22,19,21160,19900
5635,2020-08-22,20,20975,19221
5636,2020-08-22,21,20288,18573
5637,2020-08-22,22,19032,17441
5638,2020-08-22,23,17697,16239
5639,2020-08-22,24,16829,15279
5640,2020-08-23,1,15612,14301
5641,2020-08-23,2,14889,13606
5642,2020-08-23,3,14453,13058
5643,2020-08-23,4,14723,12823
5644,2020-08-23,5,14866,12626
5645,2020-08-23,6,14935,12766
5646,2020-08-23,7,14780,13113
5647,2020-08-23,8,15757,14144
5648,2020-08-23,9,17099,15509
5649,2020-08-23,10,18471,16774
5650,2020-08-23,11,19415,17886
5651,2020-08-23,12,20235,18794
5652,2020-08-23,13,21204,19652
5653,2020-08-23,14,21822,20121
5654,2020-08-23,15,21835,20480
5655,2020-08-23,16,21828,20857
5656,2020-08-23,17,22267,21391
5657,2020-08-23,18,22300,21442
5658,2020-08-23,19,22191,20856
5659,2020-08-23,20,21614,20265
5660,2020-08-23,21,20972,19431
5661,2020-08-23,22,19967,18220
5662,2020-08-23,23,18707,16837
5663,2020-08-23,24,17216,15659
5664,2020-08-24,1,15858,14670
5665,2020-08-24,2,15790,14197
5666,2020-08-24,3,16199,13963
5667,2020-08-24,4,15924,13868
5668,2020-08-24,5,16381,14371
5669,2020-08-24,6,16661,15131
5670,2020-08-24,7,17447,16084
5671,2020-08-24,8,18589,17401
5672,2020-08-24,9,20007,18733
5673,2020-08-24,10,21176,19843
5674,2020-08-24,11,21831,20661
5675,2020-08-24,12,22576,21455
5676,2020-08-24,13,22944,21919
5677,2020-08-24,14,23597,22220
5678,2020-08-24,15,24152,22556
5679,2020-08-24,16,24722,22962
5680,2020-08-24,17,24906,23415
5681,2020-08-24,18,24691,23335
5682,2020-08-24,19,23937,22651
5683,2020-08-24,20,23035,21747
5684,2020-08-24,21,22692,21147
5685,2020-08-24,22,21446,19831
5686,2020-08-24,23,19529,18272
5687,2020-08-24,24,18515,17030
5688,2020-08-25,1,17650,16264
5689,2020-08-25,2,17198,15624
5690,2020-08-25,3,16330,14974
5691,2020-08-25,4,16391,14968
5692,2020-08-25,5,16501,14977
5693,2020-08-25,6,17282,15672
5694,2020-08-25,7,17927,16521
5695,2020-08-25,8,18942,17771
5696,2020-08-25,9,20040,18680
5697,2020-08-25,10,20524,19162
5698,2020-08-25,11,21016,19443
5699,2020-08-25,12,21333,19746
5700,2020-08-25,13,21363,19863
5701,2020-08-25,14,21436,20017
5702,2020-08-25,15,21461,20025
5703,2020-08-25,16,21703,20363
5704,2020-08-25,17,22169,20750
5705,2020-08-25,18,21486,20270
5706,2020-08-25,19,20649,19604
5707,2020-08-25,20,20308,19058
5708,2020-08-25,21,19884,18387
5709,2020-08-25,22,18002,16897
5710,2020-08-25,23,16682,15527
5711,2020-08-25,24,15362,14356
5712,2020-08-26,1,14901,13620
5713,2020-08-26,2,14663,13103
5714,2020-08-26,3,14446,12789
5715,2020-08-26,4,14467,12631
5716,2020-08-26,5,14796,12901
5717,2020-08-26,6,15602,13680
5718,2020-08-26,7,15881,14279
5719,2020-08-26,8,16225,15024
5720,2020-08-26,9,16503,15323
5721,2020-08-26,10,16793,15572
5722,2020-08-26,11,17316,15940
5723,2020-08-26,12,17413,16156
5724,2020-08-26,13,18053,16662
5725,2020-08-26,14,18129,16778
5726,2020-08-26,15,18300,16815
5727,2020-08-26,16,18725,17260
5728,2020-08-26,17,18943,17665
5729,2020-08-26,18,19151,17825
5730,2020-08-26,19,18838,17580
5731,2020-08-26,20,19010,17578
5732,2020-08-26,21,18308,17080
5733,2020-08-26,22,17356,16101
5734,2020-08-26,23,16379,14901
5735,2020-08-26,24,15826,13991
5736,2020-08-27,1,15530,13456
5737,2020-08-27,2,15220,13049
5738,2020-08-27,3,14752,12654
5739,2020-08-27,4,14821,12890
5740,2020-08-27,5,15276,13262
5741,2020-08-27,6,15962,14211
5742,2020-08-27,7,17289,15233
5743,2020-08-27,8,18442,16372
5744,2020-08-27,9,18872,17345
5745,2020-08-27,10,20072,18317
5746,2020-08-27,11,20854,19306
5747,2020-08-27,12,21559,20070
5748,2020-08-27,13,21820,20341
5749,2020-08-27,14,21948,20293
5750,2020-08-27,15,21704,19976
5751,2020-08-27,16,21171,19478
5752,2020-08-27,17,21466,19912
5753,2020-08-27,18,21562,20070
5754,2020-08-27,19,20915,19496
5755,2020-08-27,20,20524,19161
5756,2020-08-27,21,19818,18472
5757,2020-08-27,22,18412,17221
5758,2020-08-27,23,17048,15900
5759,2020-08-27,24,15945,14813
5760,2020-08-28,1,15171,14094
5761,2020-08-28,2,14950,13538
5762,2020-08-28,3,14930,13166
5763,2020-08-28,4,14726,13026
5764,2020-08-28,5,14768,13213
5765,2020-08-28,6,15506,14110
5766,2020-08-28,7,16347,15074
5767,2020-08-28,8,17091,15940
5768,2020-08-28,9,17550,16381
5769,2020-08-28,10,17975,16774
5770,2020-08-28,11,18292,17200
5771,2020-08-28,12,18879,17463
5772,2020-08-28,13,19433,17917
5773,2020-08-28,14,19405,17988
5774,2020-08-28,15,19109,17732
5775,2020-08-28,16,19243,17897
5776,2020-08-28,17,19170,17884
5777,2020-08-28,18,18953,17598
5778,2020-08-28,19,18420,17017
5779,2020-08-28,20,18653,17154
5780,2020-08-28,21,18220,16560
5781,2020-08-28,22,17616,15726
5782,2020-08-28,23,16747,14734
5783,2020-08-28,24,16367,13800
5784,2020-08-29,1,16383,13353
5785,2020-08-29,2,16529,13062
5786,2020-08-29,3,16327,12818
5787,2020-08-29,4,16409,12845
5788,2020-08-29,5,16243,12924
5789,2020-08-29,6,16191,12960
5790,2020-08-29,7,15954,13477
5791,2020-08-29,8,16310,14393
5792,2020-08-29,9,17141,15171
5793,2020-08-29,10,17706,15712
5794,2020-08-29,11,18413,16383
5795,2020-08-29,12,18359,16740
5796,2020-08-29,13,18186,16554
5797,2020-08-29,14,17926,16263
5798,2020-08-29,15,17392,15719
5799,2020-08-29,16,17578,15964
5800,2020-08-29,17,18165,16350
5801,2020-08-29,18,18388,16380
5802,2020-08-29,19,17913,15731
5803,2020-08-29,20,17129,15301
5804,2020-08-29,21,16503,14834
5805,2020-08-29,22,16375,14057
5806,2020-08-29,23,15889,13230
5807,2020-08-29,24,14954,12345
5808,2020-08-30,1,14457,11763
5809,2020-08-30,2,14192,11539
5810,2020-08-30,3,13961,11248
5811,2020-08-30,4,13495,11221
5812,2020-08-30,5,13568,11297
5813,2020-08-30,6,13549,11424
5814,2020-08-30,7,14098,11638
5815,2020-08-30,8,14380,12189
5816,2020-08-30,9,14626,12643
5817,2020-08-30,10,15347,13218
5818,2020-08-30,11,15539,13708
5819,2020-08-30,12,15854,14158
5820,2020-08-30,13,16203,14355
5821,2020-08-30,14,16322,14524
5822,2020-08-30,15,16359,14690
5823,2020-08-30,16,16446,15133
5824,2020-08-30,17,16983,15715
5825,2020-08-30,18,17176,15879
5826,2020-08-30,19,17324,15673
5827,2020-08-30,20,16952,15659
5828,2020-08-30,21,16641,15291
5829,2020-08-30,22,15415,14426
5830,2020-08-30,23,14712,13494
5831,2020-08-30,24,14165,12734
5832,2020-08-31,1,13998,12192
5833,2020-08-31,2,13861,11908
5834,2020-08-31,3,14100,11663
5835,2020-08-31,4,14239,11708
5836,2020-08-31,5,14496,12038
5837,2020-08-31,6,14789,12838
5838,2020-08-31,7,15509,13784
5839,2020-08-31,8,15990,14469
5840,2020-08-31,9,16342,14823
5841,2020-08-31,10,16369,15004
5842,2020-08-31,11,16696,15367
5843,2020-08-31,12,17298,15995
5844,2020-08-31,13,17652,16302
5845,2020-08-31,14,18017,16450
5846,2020-08-31,15,18514,16697
5847,2020-08-31,16,18803,17173
5848,2020-08-31,17,19857,17954
5849,2020-08-31,18,19730,17960
5850,2020-08-31,19,19176,17561
5851,2020-08-31,20,18980,17331
5852,2020-08-31,21,18348,16722
5853,2020-08-31,22,16891,15682
5854,2020-08-31,23,16264,14891
5855,2020-08-31,24,15575,13967
5856,2020-09-01,1,14998,13356
5857,2020-09-01,2,15002,12989
5858,2020-09-01,3,15168,12539
5859,2020-09-01,4,15116,12582
5860,2020-09-01,5,14967,12913
5861,2020-09-01,6,15471,13705
5862,2020-09-01,7,16212,14664
5863,2020-09-01,8,16789,15563
5864,2020-09-01,9,17532,16377
5865,2020-09-01,10,18061,17066
5866,2020-09-01,11,18623,17578
5867,2020-09-01,12,19671,18289
5868,2020-09-01,13,20382,18846
5869,2020-09-01,14,20681,19237
5870,2020-09-01,15,21118,19591
5871,2020-09-01,16,21572,20000
5872,2020-09-01,17,21928,20225
5873,2020-09-01,18,21388,19766
5874,2020-09-01,19,20766,19239
5875,2020-09-01,20,20535,18968
5876,2020-09-01,21,19963,18334
5877,2020-09-01,22,18421,17388
5878,2020-09-01,23,17395,16340
5879,2020-09-01,24,16754,15166
5880,2020-09-02,1,16097,14421
5881,2020-09-02,2,15844,13916
5882,2020-09-02,3,15426,13527
5883,2020-09-02,4,15581,13484
5884,2020-09-02,5,15881,13754
5885,2020-09-02,6,16486,14670
5886,2020-09-02,7,17033,15630
5887,2020-09-02,8,17829,16612
5888,2020-09-02,9,18498,17290
5889,2020-09-02,10,18983,17757
5890,2020-09-02,11,19326,18243
5891,2020-09-02,12,19973,18788
5892,2020-09-02,13,20351,19206
5893,2020-09-02,14,21054,19653
5894,2020-09-02,15,20896,19348
5895,2020-09-02,16,21006,19404
5896,2020-09-02,17,21259,19783
5897,2020-09-02,18,20528,19369
5898,2020-09-02,19,19963,18843
5899,2020-09-02,20,19765,18575
5900,2020-09-02,21,19006,17710
5901,2020-09-02,22,17705,16498
5902,2020-09-02,23,16326,15242
5903,2020-09-02,24,15415,14189
5904,2020-09-03,1,14901,13492
5905,2020-09-03,2,14205,12821
5906,2020-09-03,3,14006,12513
5907,2020-09-03,4,13965,12452
5908,2020-09-03,5,14349,12701
5909,2020-09-03,6,15127,13497
5910,2020-09-03,7,15373,14160
5911,2020-09-03,8,16020,14787
5912,2020-09-03,9,16633,15348
5913,2020-09-03,10,17542,15891
5914,2020-09-03,11,17985,16296
5915,2020-09-03,12,18592,16672
5916,2020-09-03,13,19184,17169
5917,2020-09-03,14,19699,17598
5918,2020-09-03,15,20099,17923
5919,2020-09-03,16,20608,18487
5920,2020-09-03,17,21088,19039
5921,2020-09-03,18,21012,19142
5922,2020-09-03,19,20494,18734
5923,2020-09-03,20,19898,18353
5924,2020-09-03,21,19026,17513
5925,2020-09-03,22,17811,16379
5926,2020-09-03,23,16789,14886
5927,2020-09-03,24,16072,13904
5928,2020-09-04,1,15445,13139
5929,2020-09-04,2,14423,12210
5930,2020-09-04,3,14405,12067
5931,2020-09-04,4,14386,11982
5932,2020-09-04,5,14670,12274
5933,2020-09-04,6,15478,13159
5934,2020-09-04,7,15912,13841
5935,2020-09-04,8,16534,14487
5936,2020-09-04,9,16715,14818
5937,2020-09-04,10,16778,14982
5938,2020-09-04,11,17125,15145
5939,2020-09-04,12,17325,15328
5940,2020-09-04,13,17205,15232
5941,2020-09-04,14,17173,15187
5942,2020-09-04,15,17421,15410
5943,2020-09-04,16,17776,15767
5944,2020-09-04,17,18162,16158
5945,2020-09-04,18,18127,16311
5946,2020-09-04,19,17702,16118
5947,2020-09-04,20,17484,15975
5948,2020-09-04,21,16617,15202
5949,2020-09-04,22,15377,14273
5950,2020-09-04,23,14580,13302
5951,2020-09-04,24,14591,12643
5952,2020-09-05,1,14399,12185
5953,2020-09-05,2,14260,11787
5954,2020-09-05,3,14190,11562
5955,2020-09-05,4,14431,11488
5956,2020-09-05,5,14339,11510
5957,2020-09-05,6,14280,11762
5958,2020-09-05,7,14058,12115
5959,2020-09-05,8,14224,12615
5960,2020-09-05,9,14971,13208
5961,2020-09-05,10,15237,13645
5962,2020-09-05,11,15335,13802
5963,2020-09-05,12,15101,13772
5964,2020-09-05,13,15137,13793
5965,2020-09-05,14,14887,13633
5966,2020-09-05,15,15043,13839
5967,2020-09-05,16,15204,14116
5968,2020-09-05,17,15824,14579
5969,2020-09-05,18,16128,14589
5970,2020-09-05,19,15864,14472
5971,2020-09-05,20,15796,14501
5972,2020-09-05,21,15638,14214
5973,2020-09-05,22,15329,13601
5974,2020-09-05,23,14197,12807
5975,2020-09-05,24,13456,12123
5976,2020-09-06,1,13238,11700
5977,2020-09-06,2,13280,11410
5978,2020-09-06,3,13089,11230
5979,2020-09-06,4,13068,11123
5980,2020-09-06,5,13030,11183
5981,2020-09-06,6,13062,11289
5982,2020-09-06,7,12883,11450
5983,2020-09-06,8,13195,11911
5984,2020-09-06,9,13457,12166
5985,2020-09-06,10,13833,12355
5986,2020-09-06,11,13989,12591
5987,2020-09-06,12,14473,12730
5988,2020-09-06,13,14542,12720
5989,2020-09-06,14,14534,12670
5990,2020-09-06,15,14985,13025
5991,2020-09-06,16,16082,13656
5992,2020-09-06,17,16499,14142
5993,2020-09-06,18,16631,14364
5994,2020-09-06,19,16360,14199
5995,2020-09-06,20,16336,14146
5996,2020-09-06,21,15740,13739
5997,2020-09-06,22,15427,13043
5998,2020-09-06,23,15307,12295
5999,2020-09-06,24,15314,11668
6000,2020-09-07,1,14914,11166
6001,2020-09-07,2,14674,10908
6002,2020-09-07,3,14688,10858
6003,2020-09-07,4,14937,11169
6004,2020-09-07,5,14349,11102
6005,2020-09-07,6,14487,11207
6006,2020-09-07,7,13548,11515
6007,2020-09-07,8,15007,12313
6008,2020-09-07,9,16326,13026
6009,2020-09-07,10,16346,13472
6010,2020-09-07,11,16305,14082
6011,2020-09-07,12,16631,14368
6012,2020-09-07,13,16917,14488
6013,2020-09-07,14,17227,14685
6014,2020-09-07,15,17245,14972
6015,2020-09-07,16,17714,15288
6016,2020-09-07,17,18289,15878
6017,2020-09-07,18,18069,15954
6018,2020-09-07,19,17044,15594
6019,2020-09-07,20,17154,15576
6020,2020-09-07,21,16567,14927
6021,2020-09-07,22,15484,14204
6022,2020-09-07,23,14681,13217
6023,2020-09-07,24,13950,12349
6024,2020-09-08,1,13423,11833
6025,2020-09-08,2,13165,11523
6026,2020-09-08,3,13397,11392
6027,2020-09-08,4,13527,11444
6028,2020-09-08,5,13723,11904
6029,2020-09-08,6,14433,12925
6030,2020-09-08,7,14818,13939
6031,2020-09-08,8,15628,14658
6032,2020-09-08,9,16205,15244
6033,2020-09-08,10,16762,15628
6034,2020-09-08,11,16850,15667
6035,2020-09-08,12,16877,15719
6036,2020-09-08,13,17165,15705
6037,2020-09-08,14,17248,15703
6038,2020-09-08,15,17529,15673
6039,2020-09-08,16,17571,15641
6040,2020-09-08,17,17871,15972
6041,2020-09-08,18,17673,15993
6042,2020-09-08,19,17588,15824
6043,2020-09-08,20,17591,15844
6044,2020-09-08,21,16615,14990
6045,2020-09-08,22,15652,14235
6046,2020-09-08,23,14835,13391
6047,2020-09-08,24,13883,12502
6048,2020-09-09,1,13654,12166
6049,2020-09-09,2,13413,11894
6050,2020-09-09,3,13544,11956
6051,2020-09-09,4,13389,11988
6052,2020-09-09,5,13530,12284
6053,2020-09-09,6,14526,13221
6054,2020-09-09,7,14898,13965
6055,2020-09-09,8,16118,14960
6056,2020-09-09,9,16758,15462
6057,2020-09-09,10,17071,15789
6058,2020-09-09,11,17171,15911
6059,2020-09-09,12,16808,15839
6060,2020-09-09,13,17175,15998
6061,2020-09-09,14,17155,15979
6062,2020-09-09,15,17155,15979
6063,2020-09-09,16,17155,15979
6064,2020-09-09,17,17678,16306
